SMILES,RT,Column,TempProgram,FlowRate,compound_name,compound_class,column_id,carrier_gas,version,dataset
c1ccc2cc3ccccc3cc2c1,26.13,HP-5MS,40-300C at 12C/min,1.0,Anthracene,Polycyclic Aromatic,5,Helium,v3_2000,synthetic_v3_2000
c1ccc2cc3ccccc3cc2c1,32.51,DB-17,60-280C at 10C/min,1.0,Anthracene,Polycyclic Aromatic,15,Helium,v3_2000,synthetic_v3_2000
c1ccc2cc3ccccc3cc2c1,36.14,DB-624,40-250C at 10C/min,1.0,Anthracene,Polycyclic Aromatic,17,Nitrogen,v3_2000,synthetic_v3_2000
c1ccc2cc3ccccc3cc2c1,33.58,DB-35,60-280C at 10C/min,1.0,Anthracene,Polycyclic Aromatic,14,Helium,v3_2000,synthetic_v3_2000
c1ccc2cc3ccccc3cc2c1,30.51,BPX5,60-280C at 10C/min,1.0,Anthracene,Polycyclic Aromatic,20,Helium,v3_2000,synthetic_v3_2000
c1ccc2cc3ccccc3cc2c1,26.26,HP-5MS,40-300C at 12C/min,1.0,Anthracene,Polycyclic Aromatic,5,Helium,v3_2000,synthetic_v3_2000
c1ccc2cc3ccccc3cc2c1,28.96,SPB-1,60-280C at 10C/min,1.0,Anthracene,Polycyclic Aromatic,12,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,29.6,DB-1,60-280C at 10C/min,1.0,Phenanthrene,Polycyclic Aromatic,8,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,39.35,DB-WAX,60-250C at 10C/min,1.0,Phenanthrene,Polycyclic Aromatic,10,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,50.41,DB-WAX,40-240C at 8C/min,1.0,Phenanthrene,Polycyclic Aromatic,11,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,29.21,SPB-1,60-280C at 10C/min,1.0,Phenanthrene,Polycyclic Aromatic,12,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,27.15,Rtx-1,60-280C at 10C/min,1.0,Phenanthrene,Polycyclic Aromatic,13,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,27.53,SPB-1,60-280C at 10C/min,1.0,Phenanthrene,Polycyclic Aromatic,12,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,34.02,DB-35,60-280C at 10C/min,1.0,Phenanthrene,Polycyclic Aromatic,14,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,17.07,DB-5,60-300C at 15C/min,1.2,Phenanthrene,Polycyclic Aromatic,2,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,13.9,DB-VRX,40-260C at 15C/min,1.5,Phenanthrene,Polycyclic Aromatic,19,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,35.99,Rtx-624,40-250C at 10C/min,1.0,Phenanthrene,Polycyclic Aromatic,18,Nitrogen,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,39.65,DB-5,50-280C at 8C/min,1.0,Phenanthrene,Polycyclic Aromatic,3,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,34.72,DB-624,40-250C at 10C/min,1.0,Phenanthrene,Polycyclic Aromatic,17,Nitrogen,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,29.1,DB-1,60-280C at 10C/min,1.0,Phenanthrene,Polycyclic Aromatic,8,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,38.36,DB-WAX,60-250C at 10C/min,1.0,Phenanthrene,Polycyclic Aromatic,10,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,16.38,DB-5,60-300C at 15C/min,1.2,Phenanthrene,Polycyclic Aromatic,2,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,14.68,DB-VRX,40-260C at 15C/min,1.5,Phenanthrene,Polycyclic Aromatic,19,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,16.38,DB-1,50-300C at 15C/min,1.2,Phenanthrene,Polycyclic Aromatic,9,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,31.03,ZB-5,60-280C at 10C/min,1.0,Phenanthrene,Polycyclic Aromatic,7,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,31.76,HP-5MS,60-280C at 10C/min,1.0,Phenanthrene,Polycyclic Aromatic,4,Helium,v3_2000,synthetic_v3_2000
c1ccc2c(c1)ccc3ccccc32,35.81,Rtx-624,40-250C at 10C/min,1.0,Phenanthrene,Polycyclic Aromatic,18,Nitrogen,v3_2000,synthetic_v3_2000
CCCCCC,13.88,Rtx-1,60-280C at 10C/min,1.0,n-Hexane,Aliphatic Hydrocarbon,13,Helium,v3_2000,synthetic_v3_2000
CCCCCC,6.38,DB-VRX,40-260C at 15C/min,1.5,n-Hexane,Aliphatic Hydrocarbon,19,Helium,v3_2000,synthetic_v3_2000
CCCCCC,16.15,DB-624,40-250C at 10C/min,1.0,n-Hexane,Aliphatic Hydrocarbon,17,Nitrogen,v3_2000,synthetic_v3_2000
CCCCCC,13.45,HP-5MS,60-280C at 10C/min,1.0,n-Hexane,Aliphatic Hydrocarbon,4,Helium,v3_2000,synthetic_v3_2000
CCCCCC,12.56,SPB-1,60-280C at 10C/min,1.0,n-Hexane,Aliphatic Hydrocarbon,12,Helium,v3_2000,synthetic_v3_2000
CCCCCC,7.49,DB-1,50-300C at 15C/min,1.2,n-Hexane,Aliphatic Hydrocarbon,9,Helium,v3_2000,synthetic_v3_2000
CCCCCC,6.09,DB-VRX,40-260C at 15C/min,1.5,n-Hexane,Aliphatic Hydrocarbon,19,Helium,v3_2000,synthetic_v3_2000
CCCCCC,11.86,SPB-1,60-280C at 10C/min,1.0,n-Hexane,Aliphatic Hydrocarbon,12,Helium,v3_2000,synthetic_v3_2000
CCCCCC,6.51,DB-1,50-300C at 15C/min,1.2,n-Hexane,Aliphatic Hydrocarbon,9,Helium,v3_2000,synthetic_v3_2000
CCCCCC,13.45,ZB-5,60-280C at 10C/min,1.0,n-Hexane,Aliphatic Hydrocarbon,7,Helium,v3_2000,synthetic_v3_2000
CCCCCC,15.52,DB-35,60-280C at 10C/min,1.0,n-Hexane,Aliphatic Hydrocarbon,14,Helium,v3_2000,synthetic_v3_2000
CCCCCC,13.56,BPX5,60-280C at 10C/min,1.0,n-Hexane,Aliphatic Hydrocarbon,20,Helium,v3_2000,synthetic_v3_2000
CCCCCC,6.15,DB-VRX,40-260C at 15C/min,1.5,n-Hexane,Aliphatic Hydrocarbon,19,Helium,v3_2000,synthetic_v3_2000
CCCCCC,15.76,DB-17,60-280C at 10C/min,1.0,n-Hexane,Aliphatic Hydrocarbon,15,Helium,v3_2000,synthetic_v3_2000
CCCCCC,14.87,Rtx-35,60-280C at 10C/min,1.0,n-Hexane,Aliphatic Hydrocarbon,16,Helium,v3_2000,synthetic_v3_2000
CCCCCC,11.63,HP-5MS,40-300C at 12C/min,1.0,n-Hexane,Aliphatic Hydrocarbon,5,Helium,v3_2000,synthetic_v3_2000
CCCCCC,17.86,DB-5,50-280C at 8C/min,1.0,n-Hexane,Aliphatic Hydrocarbon,3,Helium,v3_2000,synthetic_v3_2000
CCCCCC,12.12,SPB-1,60-280C at 10C/min,1.0,n-Hexane,Aliphatic Hydrocarbon,12,Helium,v3_2000,synthetic_v3_2000
CCCCCC,11.83,BPX5,60-280C at 10C/min,1.0,n-Hexane,Aliphatic Hydrocarbon,20,Helium,v3_2000,synthetic_v3_2000
CCCCCC,13.16,HP-5MS,60-280C at 10C/min,1.0,n-Hexane,Aliphatic Hydrocarbon,4,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,15.72,ZB-5,60-280C at 10C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,7,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,20.79,DB-WAX,60-250C at 10C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,10,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,7.22,DB-VRX,40-260C at 15C/min,1.5,n-Heptane,Aliphatic Hydrocarbon,19,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,15.6,ZB-5,60-280C at 10C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,7,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,20.43,DB-5,50-280C at 8C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,3,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,14.11,Rtx-1,60-280C at 10C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,13,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,14.38,Rtx-1,60-280C at 10C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,13,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,17.91,Rtx-624,40-250C at 10C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,18,Nitrogen,v3_2000,synthetic_v3_2000
CCCCCCC,16.81,BPX5,60-280C at 10C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,20,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,14.38,DB-1,60-280C at 10C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,8,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,8.22,DB-1,50-300C at 15C/min,1.2,n-Heptane,Aliphatic Hydrocarbon,9,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,15.21,ZB-5,60-280C at 10C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,7,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,15.44,DB-5,60-280C at 10C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,1,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,18.88,DB-5,50-280C at 8C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,3,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,15.25,Rtx-1,60-280C at 10C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,13,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,17.84,DB-624,40-250C at 10C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,17,Nitrogen,v3_2000,synthetic_v3_2000
CCCCCCC,14.62,DB-5,60-280C at 10C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,1,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,15.25,Rtx-5,60-280C at 10C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,6,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,15.06,Rtx-5,60-280C at 10C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,6,Helium,v3_2000,synthetic_v3_2000
CCCCCCC,13.9,SPB-1,60-280C at 10C/min,1.0,n-Heptane,Aliphatic Hydrocarbon,12,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,17.91,HP-5MS,60-280C at 10C/min,1.0,n-Octane,Aliphatic Hydrocarbon,4,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,21.26,DB-624,40-250C at 10C/min,1.0,n-Octane,Aliphatic Hydrocarbon,17,Nitrogen,v3_2000,synthetic_v3_2000
CCCCCCCC,9.63,DB-1,50-300C at 15C/min,1.2,n-Octane,Aliphatic Hydrocarbon,9,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,16.99,DB-5,60-280C at 10C/min,1.0,n-Octane,Aliphatic Hydrocarbon,1,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,18.28,BPX5,60-280C at 10C/min,1.0,n-Octane,Aliphatic Hydrocarbon,20,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,17.0,Rtx-1,60-280C at 10C/min,1.0,n-Octane,Aliphatic Hydrocarbon,13,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,20.04,Rtx-35,60-280C at 10C/min,1.0,n-Octane,Aliphatic Hydrocarbon,16,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,17.31,Rtx-1,60-280C at 10C/min,1.0,n-Octane,Aliphatic Hydrocarbon,13,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,17.35,DB-35,60-280C at 10C/min,1.0,n-Octane,Aliphatic Hydrocarbon,14,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,21.45,DB-5,50-280C at 8C/min,1.0,n-Octane,Aliphatic Hydrocarbon,3,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,17.88,Rtx-5,60-280C at 10C/min,1.0,n-Octane,Aliphatic Hydrocarbon,6,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,21.51,Rtx-624,40-250C at 10C/min,1.0,n-Octane,Aliphatic Hydrocarbon,18,Nitrogen,v3_2000,synthetic_v3_2000
CCCCCCCC,8.5,DB-VRX,40-260C at 15C/min,1.5,n-Octane,Aliphatic Hydrocarbon,19,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,15.2,HP-5MS,40-300C at 12C/min,1.0,n-Octane,Aliphatic Hydrocarbon,5,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,22.24,DB-17,60-280C at 10C/min,1.0,n-Octane,Aliphatic Hydrocarbon,15,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,10.14,DB-5,60-300C at 15C/min,1.2,n-Octane,Aliphatic Hydrocarbon,2,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,23.0,DB-WAX,60-250C at 10C/min,1.0,n-Octane,Aliphatic Hydrocarbon,10,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,19.84,Rtx-624,40-250C at 10C/min,1.0,n-Octane,Aliphatic Hydrocarbon,18,Nitrogen,v3_2000,synthetic_v3_2000
CCCCCCCC,15.91,Rtx-1,60-280C at 10C/min,1.0,n-Octane,Aliphatic Hydrocarbon,13,Helium,v3_2000,synthetic_v3_2000
CCCCCCCC,15.38,HP-5MS,40-300C at 12C/min,1.0,n-Octane,Aliphatic Hydrocarbon,5,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,23.79,DB-624,40-250C at 10C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,17,Nitrogen,v3_2000,synthetic_v3_2000
CCCCCCCCC,18.92,DB-1,60-280C at 10C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,8,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,10.28,DB-5,60-300C at 15C/min,1.2,n-Nonane,Aliphatic Hydrocarbon,2,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,20.64,DB-1,60-280C at 10C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,8,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,21.16,ZB-5,60-280C at 10C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,7,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,11.18,DB-5,60-300C at 15C/min,1.2,n-Nonane,Aliphatic Hydrocarbon,2,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,25.58,DB-5,50-280C at 8C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,3,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,21.67,Rtx-624,40-250C at 10C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,18,Nitrogen,v3_2000,synthetic_v3_2000
CCCCCCCCC,18.78,SPB-1,60-280C at 10C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,12,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,21.61,DB-5,60-280C at 10C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,1,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,20.19,SPB-1,60-280C at 10C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,12,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,17.16,HP-5MS,40-300C at 12C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,5,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,24.3,DB-624,40-250C at 10C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,17,Nitrogen,v3_2000,synthetic_v3_2000
CCCCCCCCC,23.17,Rtx-35,60-280C at 10C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,16,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,22.97,DB-17,60-280C at 10C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,15,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,21.36,DB-17,60-280C at 10C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,15,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,16.88,HP-5MS,40-300C at 12C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,5,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,22.74,DB-35,60-280C at 10C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,14,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,11.89,DB-5,60-300C at 15C/min,1.2,n-Nonane,Aliphatic Hydrocarbon,2,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCC,30.55,DB-WAX,40-240C at 8C/min,1.0,n-Nonane,Aliphatic Hydrocarbon,11,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,24.67,Rtx-35,60-280C at 10C/min,1.0,n-Decane,Aliphatic Hydrocarbon,16,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,34.75,DB-WAX,40-240C at 8C/min,1.0,n-Decane,Aliphatic Hydrocarbon,11,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,10.23,DB-VRX,40-260C at 15C/min,1.5,n-Decane,Aliphatic Hydrocarbon,19,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,24.38,DB-17,60-280C at 10C/min,1.0,n-Decane,Aliphatic Hydrocarbon,15,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,27.24,Rtx-35,60-280C at 10C/min,1.0,n-Decane,Aliphatic Hydrocarbon,16,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,36.71,DB-WAX,40-240C at 8C/min,1.0,n-Decane,Aliphatic Hydrocarbon,11,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,23.94,Rtx-35,60-280C at 10C/min,1.0,n-Decane,Aliphatic Hydrocarbon,16,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,21.65,DB-1,60-280C at 10C/min,1.0,n-Decane,Aliphatic Hydrocarbon,8,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,22.42,HP-5MS,60-280C at 10C/min,1.0,n-Decane,Aliphatic Hydrocarbon,4,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,21.18,DB-1,60-280C at 10C/min,1.0,n-Decane,Aliphatic Hydrocarbon,8,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,23.24,HP-5MS,60-280C at 10C/min,1.0,n-Decane,Aliphatic Hydrocarbon,4,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,29.25,DB-5,50-280C at 8C/min,1.0,n-Decane,Aliphatic Hydrocarbon,3,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,27.44,DB-5,50-280C at 8C/min,1.0,n-Decane,Aliphatic Hydrocarbon,3,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,26.28,Rtx-624,40-250C at 10C/min,1.0,n-Decane,Aliphatic Hydrocarbon,18,Nitrogen,v3_2000,synthetic_v3_2000
CCCCCCCCCC,10.38,DB-VRX,40-260C at 15C/min,1.5,n-Decane,Aliphatic Hydrocarbon,19,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,9.31,DB-VRX,40-260C at 15C/min,1.5,n-Decane,Aliphatic Hydrocarbon,19,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,17.37,HP-5MS,40-300C at 12C/min,1.0,n-Decane,Aliphatic Hydrocarbon,5,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,28.91,Rtx-624,40-250C at 10C/min,1.0,n-Decane,Aliphatic Hydrocarbon,18,Nitrogen,v3_2000,synthetic_v3_2000
CCCCCCCCCC,31.72,DB-WAX,60-250C at 10C/min,1.0,n-Decane,Aliphatic Hydrocarbon,10,Helium,v3_2000,synthetic_v3_2000
CCCCCCCCCC,22.27,Rtx-5,60-280C at 10C/min,1.0,n-Decane,Aliphatic Hydrocarbon,6,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,12.66,DB-35,60-280C at 10C/min,1.0,Cyclohexane,Cycloalkane,14,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,5.23,DB-VRX,40-260C at 15C/min,1.5,Cyclohexane,Cycloalkane,19,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,10.63,ZB-5,60-280C at 10C/min,1.0,Cyclohexane,Cycloalkane,7,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,14.62,DB-5,50-280C at 8C/min,1.0,Cyclohexane,Cycloalkane,3,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,13.51,DB-17,60-280C at 10C/min,1.0,Cyclohexane,Cycloalkane,15,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,14.55,DB-35,60-280C at 10C/min,1.0,Cyclohexane,Cycloalkane,14,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,20.9,DB-WAX,40-240C at 8C/min,1.0,Cyclohexane,Cycloalkane,11,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,14.1,DB-17,60-280C at 10C/min,1.0,Cyclohexane,Cycloalkane,15,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,12.51,Rtx-1,60-280C at 10C/min,1.0,Cyclohexane,Cycloalkane,13,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,15.31,Rtx-624,40-250C at 10C/min,1.0,Cyclohexane,Cycloalkane,18,Nitrogen,v3_2000,synthetic_v3_2000
C1CCCCC1,10.73,Rtx-5,60-280C at 10C/min,1.0,Cyclohexane,Cycloalkane,6,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,15.7,DB-5,50-280C at 8C/min,1.0,Cyclohexane,Cycloalkane,3,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,5.76,DB-VRX,40-260C at 15C/min,1.5,Cyclohexane,Cycloalkane,19,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,13.52,DB-17,60-280C at 10C/min,1.0,Cyclohexane,Cycloalkane,15,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,9.24,HP-5MS,40-300C at 12C/min,1.0,Cyclohexane,Cycloalkane,5,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,15.97,DB-WAX,60-250C at 10C/min,1.0,Cyclohexane,Cycloalkane,10,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,10.69,ZB-5,60-280C at 10C/min,1.0,Cyclohexane,Cycloalkane,7,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,14.3,DB-624,40-250C at 10C/min,1.0,Cyclohexane,Cycloalkane,17,Nitrogen,v3_2000,synthetic_v3_2000
C1CCCCC1,11.56,ZB-5,60-280C at 10C/min,1.0,Cyclohexane,Cycloalkane,7,Helium,v3_2000,synthetic_v3_2000
C1CCCCC1,10.62,SPB-1,60-280C at 10C/min,1.0,Cyclohexane,Cycloalkane,12,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,16.61,Rtx-35,60-280C at 10C/min,1.0,Methylcyclohexane,Cycloalkane,16,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,14.81,HP-5MS,60-280C at 10C/min,1.0,Methylcyclohexane,Cycloalkane,4,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,23.3,DB-WAX,40-240C at 8C/min,1.0,Methylcyclohexane,Cycloalkane,11,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,6.95,DB-1,50-300C at 15C/min,1.2,Methylcyclohexane,Cycloalkane,9,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,16.64,DB-5,50-280C at 8C/min,1.0,Methylcyclohexane,Cycloalkane,3,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,6.07,DB-VRX,40-260C at 15C/min,1.5,Methylcyclohexane,Cycloalkane,19,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,13.2,DB-1,60-280C at 10C/min,1.0,Methylcyclohexane,Cycloalkane,8,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,9.85,HP-5MS,40-300C at 12C/min,1.0,Methylcyclohexane,Cycloalkane,5,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,13.38,HP-5MS,60-280C at 10C/min,1.0,Methylcyclohexane,Cycloalkane,4,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,13.49,Rtx-5,60-280C at 10C/min,1.0,Methylcyclohexane,Cycloalkane,6,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,7.03,DB-5,60-300C at 15C/min,1.2,Methylcyclohexane,Cycloalkane,2,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,14.25,BPX5,60-280C at 10C/min,1.0,Methylcyclohexane,Cycloalkane,20,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,20.99,DB-WAX,40-240C at 8C/min,1.0,Methylcyclohexane,Cycloalkane,11,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,13.88,HP-5MS,60-280C at 10C/min,1.0,Methylcyclohexane,Cycloalkane,4,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,17.95,DB-17,60-280C at 10C/min,1.0,Methylcyclohexane,Cycloalkane,15,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,12.6,Rtx-5,60-280C at 10C/min,1.0,Methylcyclohexane,Cycloalkane,6,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,16.32,DB-624,40-250C at 10C/min,1.0,Methylcyclohexane,Cycloalkane,17,Nitrogen,v3_2000,synthetic_v3_2000
CC1CCCCC1,13.42,Rtx-5,60-280C at 10C/min,1.0,Methylcyclohexane,Cycloalkane,6,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,6.2,DB-VRX,40-260C at 15C/min,1.5,Methylcyclohexane,Cycloalkane,19,Helium,v3_2000,synthetic_v3_2000
CC1CCCCC1,7.9,DB-5,60-300C at 15C/min,1.2,Methylcyclohexane,Cycloalkane,2,Helium,v3_2000,synthetic_v3_2000
CCC1CCCCC1,13.65,HP-5MS,40-300C at 12C/min,1.0,Ethylcyclohexane,Cycloalkane,5,Helium,v3_2000,synthetic_v3_2000
CCC1CCCCC1,9.1,DB-1,50-300C at 15C/min,1.2,Ethylcyclohexane,Cycloalkane,9,Helium,v3_2000,synthetic_v3_2000
CCC1CCCCC1,19.07,DB-624,40-250C at 10C/min,1.0,Ethylcyclohexane,Cycloalkane,17,Nitrogen,v3_2000,synthetic_v3_2000
CCC1CCCCC1,8.49,DB-1,50-300C at 15C/min,1.2,Ethylcyclohexane,Cycloalkane,9,Helium,v3_2000,synthetic_v3_2000
CCC1CCCCC1,25.21,DB-WAX,40-240C at 8C/min,1.0,Ethylcyclohexane,Cycloalkane,11,Helium,v3_2000,synthetic_v3_2000
CCC1CCCCC1,18.93,DB-17,60-280C at 10C/min,1.0,Ethylcyclohexane,Cycloalkane,15,Helium,v3_2000,synthetic_v3_2000
CCC1CCCCC1,15.73,Rtx-5,60-280C at 10C/min,1.0,Ethylcyclohexane,Cycloalkane,6,Helium,v3_2000,synthetic_v3_2000
CCC1CCCCC1,19.66,DB-5,50-280C at 8C/min,1.0,Ethylcyclohexane,Cycloalkane,3,Helium,v3_2000,synthetic_v3_2000
